
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='updown', dims=256, ext='0.99_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.99', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/updown_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2417 (0%)]	Loss: 0.011607, iou: 0.981698
Train Epoch: 1 [11840/21756 (54%)]	Loss: 0.118621, iou: 0.793567
Cross_entropy loss: 0.11862087994813919, mixed_loss : 477.9596252441406
Train Epoch: 1 [12160/21756 (56%)]	Loss: 0.131144, iou: 0.787096
Cross_entropy loss: 0.13114438951015472, mixed_loss : 434.412109375
Train Epoch: 1 [12480/21756 (57%)]	Loss: 0.127541, iou: 0.792171
Cross_entropy loss: 0.12754090130329132, mixed_loss : 394.7439270019531
Train Epoch: 1 [12800/21756 (59%)]	Loss: 0.154449, iou: 0.761694
Cross_entropy loss: 0.1544487625360489, mixed_loss : 358.6875305175781
Train Epoch: 1 [13120/21756 (60%)]	Loss: 0.165775, iou: 0.749550
Cross_entropy loss: 0.16577491164207458, mixed_loss : 325.77545166015625
Train Epoch: 1 [13440/21756 (62%)]	Loss: 0.162870, iou: 0.737700
Cross_entropy loss: 0.1628699004650116, mixed_loss : 295.87200927734375
Train Epoch: 1 [13760/21756 (63%)]	Loss: 0.171327, iou: 0.757792
Cross_entropy loss: 0.17132683098316193, mixed_loss : 268.6350402832031
Train Epoch: 1 [14080/21756 (65%)]	Loss: 0.162134, iou: 0.719758
Cross_entropy loss: 0.16213423013687134, mixed_loss : 243.82949829101562
Train Epoch: 1 [14400/21756 (66%)]	Loss: 0.184576, iou: 0.681508
Cross_entropy loss: 0.18457630276679993, mixed_loss : 221.29283142089844
Train Epoch: 1 [14720/21756 (68%)]	Loss: 0.180806, iou: 0.686336
Cross_entropy loss: 0.18080580234527588, mixed_loss : 200.7557373046875
Train Epoch: 1 [15040/21756 (69%)]	Loss: 0.157328, iou: 0.734624
Cross_entropy loss: 0.1573275625705719, mixed_loss : 182.21920776367188
Train Epoch: 1 [15360/21756 (71%)]	Loss: 0.182796, iou: 0.689440
Cross_entropy loss: 0.18279558420181274, mixed_loss : 165.24488830566406
Train Epoch: 1 [15680/21756 (72%)]	Loss: 0.196778, iou: 0.679203
Cross_entropy loss: 0.19677846133708954, mixed_loss : 149.80763244628906
Train Epoch: 1 [16000/21756 (74%)]	Loss: 0.145751, iou: 0.762352
Cross_entropy loss: 0.14575117826461792, mixed_loss : 135.83419799804688
Train Epoch: 1 [16320/21756 (75%)]	Loss: 0.189910, iou: 0.664088
Cross_entropy loss: 0.18990962207317352, mixed_loss : 123.26099395751953
Train Epoch: 1 [16640/21756 (76%)]	Loss: 0.196841, iou: 0.697928
Cross_entropy loss: 0.1968410611152649, mixed_loss : 111.70478820800781
Train Epoch: 1 [16960/21756 (78%)]	Loss: 0.182131, iou: 0.691729
Cross_entropy loss: 0.18213094770908356, mixed_loss : 101.36027526855469
Train Epoch: 1 [17280/21756 (79%)]	Loss: 0.246594, iou: 0.612786
Cross_entropy loss: 0.24659410119056702, mixed_loss : 91.81175231933594
Train Epoch: 1 [17600/21756 (81%)]	Loss: 0.212439, iou: 0.640686
Cross_entropy loss: 0.21243920922279358, mixed_loss : 83.17290496826172
Train Epoch: 1 [17920/21756 (82%)]	Loss: 0.156829, iou: 0.734333
Cross_entropy loss: 0.156829372048378, mixed_loss : 75.49539184570312
Train Epoch: 1 [18240/21756 (84%)]	Loss: 0.174724, iou: 0.701588
Cross_entropy loss: 0.1747244894504547, mixed_loss : 68.4216079711914
Train Epoch: 1 [18560/21756 (85%)]	Loss: 0.177600, iou: 0.693369
Cross_entropy loss: 0.17759975790977478, mixed_loss : 61.978553771972656
Train Epoch: 1 [18880/21756 (87%)]	Loss: 0.170607, iou: 0.727893
Cross_entropy loss: 0.17060738801956177, mixed_loss : 56.153541564941406
Train Epoch: 1 [19200/21756 (88%)]	Loss: 0.296404, iou: 0.557785
Cross_entropy loss: 0.2964036166667938, mixed_loss : 51.18973159790039
Train Epoch: 1 [19520/21756 (90%)]	Loss: 0.196060, iou: 0.675771
Cross_entropy loss: 0.1960596889257431, mixed_loss : 46.38011932373047
Train Epoch: 1 [19840/21756 (91%)]	Loss: 0.172536, iou: 0.707268
Cross_entropy loss: 0.17253589630126953, mixed_loss : 41.87944412231445
Train Epoch: 1 [20160/21756 (93%)]	Loss: 0.200616, iou: 0.653622
Cross_entropy loss: 0.20061594247817993, mixed_loss : 37.889774322509766
Train Epoch: 1 [20480/21756 (94%)]	Loss: 0.309145, iou: 0.556081
Cross_entropy loss: 0.30914464592933655, mixed_loss : 34.55970001220703
Train Epoch: 1 [20800/21756 (96%)]	Loss: 0.244032, iou: 0.597118
Cross_entropy loss: 0.24403202533721924, mixed_loss : 31.34716033935547
Train Epoch: 1 [21120/21756 (97%)]	Loss: 0.263941, iou: 0.591307
Cross_entropy loss: 0.2639412581920624, mixed_loss : 28.4556941986084
Train Epoch: 1 [21440/21756 (99%)]	Loss: 0.212701, iou: 0.654612
Cross_entropy loss: 0.21270081400871277, mixed_loss : 25.68779945373535
train: iou: 0.799162, bce: 0.043231, dice: 0.200838, loss: 0.122034
Validation: [0/2417 (0%)]	Loss: 0.273121, iou: 0.593210
Validation: [640/2417 (26%)]	Loss: 0.236408, iou: 0.647163
Validation: [1280/2417 (53%)]	Loss: 0.315655, iou: 0.549923
Validation: [1920/2417 (79%)]	Loss: 0.285146, iou: 0.564794
val: iou: 0.606407, bce: 0.132827, dice: 0.393593, loss: 0.263210
Condition 1
[]
Condition 2
[]

epoch:  2
k = 1
condition not satisfied
condition satisfied
k = 2
savlr s:
0.0065942234245309275
Train Epoch: 2 [0/21756 (0%)]	Loss: 0.228817, iou: 0.597737
Cross_entropy loss: 0.22881704568862915, mixed_loss : 31.68398666381836
Train Epoch: 2 [320/21756 (1%)]	Loss: 0.194235, iou: 0.684413
Cross_entropy loss: 0.19423478841781616, mixed_loss : 28.611682891845703
Train Epoch: 2 [640/21756 (3%)]	Loss: 0.193860, iou: 0.685545
Cross_entropy loss: 0.1938597410917282, mixed_loss : 25.66242218017578
Train Epoch: 2 [960/21756 (4%)]	Loss: 0.251661, iou: 0.594610
Cross_entropy loss: 0.25166118144989014, mixed_loss : 23.100387573242188
Train Epoch: 2 [1280/21756 (6%)]	Loss: 0.233878, iou: 0.618687
Cross_entropy loss: 0.233878031373024, mixed_loss : 20.595457077026367
Train Epoch: 2 [1600/21756 (7%)]	Loss: 0.226971, iou: 0.633625
Cross_entropy loss: 0.22697106003761292, mixed_loss : 18.563310623168945
Train Epoch: 2 [1920/21756 (9%)]	Loss: 0.203683, iou: 0.659145
Cross_entropy loss: 0.20368337631225586, mixed_loss : 16.748456954956055
Train Epoch: 2 [2240/21756 (10%)]	Loss: 0.238342, iou: 0.625163
Cross_entropy loss: 0.23834234476089478, mixed_loss : 14.888375282287598
Train Epoch: 2 [2560/21756 (12%)]	Loss: 0.266301, iou: 0.581768
Cross_entropy loss: 0.26630109548568726, mixed_loss : 13.299507141113281
Train Epoch: 2 [2880/21756 (13%)]	Loss: 0.228983, iou: 0.630322
Cross_entropy loss: 0.22898340225219727, mixed_loss : 11.90269947052002
Train Epoch: 2 [3200/21756 (15%)]	Loss: 0.338777, iou: 0.439865
Cross_entropy loss: 0.3387768566608429, mixed_loss : 10.886174201965332
Train Epoch: 2 [3520/21756 (16%)]	Loss: 0.254103, iou: 0.584484
Cross_entropy loss: 0.25410258769989014, mixed_loss : 9.776107788085938
Train Epoch: 2 [3840/21756 (18%)]	Loss: 0.188141, iou: 0.681083
Cross_entropy loss: 0.1881413608789444, mixed_loss : 8.839951515197754
Train Epoch: 2 [4160/21756 (19%)]	Loss: 0.262700, iou: 0.563786
Cross_entropy loss: 0.26269978284835815, mixed_loss : 8.230718612670898
Train Epoch: 2 [4480/21756 (21%)]	Loss: 0.260565, iou: 0.592212
Cross_entropy loss: 0.2605654299259186, mixed_loss : 7.443268299102783
Train Epoch: 2 [4800/21756 (22%)]	Loss: 0.272560, iou: 0.554485
Cross_entropy loss: 0.2725604772567749, mixed_loss : 6.890918254852295
Train Epoch: 2 [5120/21756 (24%)]	Loss: 0.254876, iou: 0.561611
Cross_entropy loss: 0.2548760175704956, mixed_loss : 6.371176719665527
Train Epoch: 2 [5440/21756 (25%)]	Loss: 0.198564, iou: 0.685692
Cross_entropy loss: 0.19856411218643188, mixed_loss : 5.753424167633057
Train Epoch: 2 [5760/21756 (26%)]	Loss: 0.240324, iou: 0.598106
Cross_entropy loss: 0.2403244972229004, mixed_loss : 5.296412944793701
Train Epoch: 2 [6080/21756 (28%)]	Loss: 0.248953, iou: 0.592183
Cross_entropy loss: 0.24895277619361877, mixed_loss : 5.291343688964844
Train Epoch: 2 [6400/21756 (29%)]	Loss: 0.280107, iou: 0.582136
Cross_entropy loss: 0.28010743856430054, mixed_loss : 4.975743293762207
Train Epoch: 2 [6720/21756 (31%)]	Loss: 0.209222, iou: 0.671593
Cross_entropy loss: 0.20922164618968964, mixed_loss : 4.296300411224365
Train Epoch: 2 [7040/21756 (32%)]	Loss: 0.257802, iou: 0.555433
Cross_entropy loss: 0.2578016519546509, mixed_loss : 4.054347991943359
Train Epoch: 2 [7360/21756 (34%)]	Loss: 0.188339, iou: 0.704483
Cross_entropy loss: 0.18833929300308228, mixed_loss : 3.604057550430298
Train Epoch: 2 [7680/21756 (35%)]	Loss: 0.250914, iou: 0.569382
Cross_entropy loss: 0.2509138882160187, mixed_loss : 3.430229663848877
Train Epoch: 2 [8000/21756 (37%)]	Loss: 0.263074, iou: 0.576715
Cross_entropy loss: 0.263073593378067, mixed_loss : 3.2214620113372803
Train Epoch: 2 [8320/21756 (38%)]	Loss: 0.186210, iou: 0.716533
Cross_entropy loss: 0.1862097978591919, mixed_loss : 3.0193004608154297
Train Epoch: 2 [8640/21756 (40%)]	Loss: 0.230572, iou: 0.597994
Cross_entropy loss: 0.2305724322795868, mixed_loss : 2.758896589279175
Train Epoch: 2 [8960/21756 (41%)]	Loss: 0.209786, iou: 0.657796
Cross_entropy loss: 0.20978590846061707, mixed_loss : 2.577638864517212
Train Epoch: 2 [9280/21756 (43%)]	Loss: 0.248715, iou: 0.600190
Cross_entropy loss: 0.24871526658535004, mixed_loss : 2.5830624103546143
Train Epoch: 2 [9600/21756 (44%)]	Loss: 0.299528, iou: 0.526614
Cross_entropy loss: 0.2995281219482422, mixed_loss : 2.475835084915161
Train Epoch: 2 [9920/21756 (46%)]	Loss: 0.209082, iou: 0.631161
Cross_entropy loss: 0.20908154547214508, mixed_loss : 2.2462663650512695
Train Epoch: 2 [10240/21756 (47%)]	Loss: 0.227429, iou: 0.627030
Cross_entropy loss: 0.22742927074432373, mixed_loss : 2.1249687671661377
Train Epoch: 2 [10560/21756 (49%)]	Loss: 0.286596, iou: 0.522004
Cross_entropy loss: 0.2865956723690033, mixed_loss : 2.0533220767974854
Train Epoch: 2 [10880/21756 (50%)]	Loss: 0.250929, iou: 0.549972
Cross_entropy loss: 0.2509287893772125, mixed_loss : 1.9789451360702515
Train Epoch: 2 [11200/21756 (51%)]	Loss: 0.199211, iou: 0.651410
Cross_entropy loss: 0.19921094179153442, mixed_loss : 1.8036011457443237
Train Epoch: 2 [11520/21756 (53%)]	Loss: 0.179153, iou: 0.706286
Cross_entropy loss: 0.17915257811546326, mixed_loss : 1.7709147930145264
Train Epoch: 2 [11840/21756 (54%)]	Loss: 0.172302, iou: 0.699619
Cross_entropy loss: 0.1723019778728485, mixed_loss : 1.7718220949172974
Train Epoch: 2 [12160/21756 (56%)]	Loss: 0.209366, iou: 0.653735
Cross_entropy loss: 0.20936577022075653, mixed_loss : 1.7376697063446045
Train Epoch: 2 [12480/21756 (57%)]	Loss: 0.230509, iou: 0.607109
Cross_entropy loss: 0.23050875961780548, mixed_loss : 1.5631734132766724
Train Epoch: 2 [12800/21756 (59%)]	Loss: 0.242419, iou: 0.579216
Cross_entropy loss: 0.24241915345191956, mixed_loss : 1.7046302556991577
Train Epoch: 2 [13120/21756 (60%)]	Loss: 0.208394, iou: 0.656250
Cross_entropy loss: 0.20839358866214752, mixed_loss : 1.6468733549118042
Train Epoch: 2 [13440/21756 (62%)]	Loss: 0.255035, iou: 0.590782
Cross_entropy loss: 0.2550351321697235, mixed_loss : 1.4584428071975708
Train Epoch: 2 [13760/21756 (63%)]	Loss: 0.215097, iou: 0.641024
Cross_entropy loss: 0.2150973379611969, mixed_loss : 1.3338866233825684
Train Epoch: 2 [14080/21756 (65%)]	Loss: 0.207462, iou: 0.636975
Cross_entropy loss: 0.2074618637561798, mixed_loss : 1.2667423486709595
Train Epoch: 2 [14400/21756 (66%)]	Loss: 0.208138, iou: 0.643411
Cross_entropy loss: 0.20813794434070587, mixed_loss : 1.252090573310852
Train Epoch: 2 [14720/21756 (68%)]	Loss: 0.231655, iou: 0.581725
Cross_entropy loss: 0.23165535926818848, mixed_loss : 1.2386194467544556
Train Epoch: 2 [15040/21756 (69%)]	Loss: 0.165664, iou: 0.714306
Cross_entropy loss: 0.16566354036331177, mixed_loss : 1.1314282417297363
Train Epoch: 2 [15360/21756 (71%)]	Loss: 0.221248, iou: 0.649911
Cross_entropy loss: 0.22124752402305603, mixed_loss : 1.2471762895584106
Train Epoch: 2 [15680/21756 (72%)]	Loss: 0.246920, iou: 0.590506
Cross_entropy loss: 0.24691987037658691, mixed_loss : 1.4829858541488647
Train Epoch: 2 [16000/21756 (74%)]	Loss: 0.212697, iou: 0.636926
Cross_entropy loss: 0.21269680559635162, mixed_loss : 1.3203327655792236
Train Epoch: 2 [16320/21756 (75%)]	Loss: 0.214651, iou: 0.629620
Cross_entropy loss: 0.21465064585208893, mixed_loss : 1.2017574310302734
Train Epoch: 2 [16640/21756 (76%)]	Loss: 0.216752, iou: 0.658092
Cross_entropy loss: 0.216752290725708, mixed_loss : 1.081099271774292
Train Epoch: 2 [16960/21756 (78%)]	Loss: 0.249742, iou: 0.584503
Cross_entropy loss: 0.24974192678928375, mixed_loss : 0.9996146559715271
Train Epoch: 2 [17280/21756 (79%)]	Loss: 0.252842, iou: 0.630653
Cross_entropy loss: 0.25284188985824585, mixed_loss : 0.9053850173950195
Train Epoch: 2 [17600/21756 (81%)]	Loss: 0.171188, iou: 0.703738
Cross_entropy loss: 0.1711883544921875, mixed_loss : 0.7877665162086487
Train Epoch: 2 [17920/21756 (82%)]	Loss: 0.201931, iou: 0.666612
Cross_entropy loss: 0.20193125307559967, mixed_loss : 0.7831820249557495
Train Epoch: 2 [18240/21756 (84%)]	Loss: 0.202877, iou: 0.652304
Cross_entropy loss: 0.20287665724754333, mixed_loss : 0.8658813238143921
Train Epoch: 2 [18560/21756 (85%)]	Loss: 0.206957, iou: 0.658892
Cross_entropy loss: 0.2069569230079651, mixed_loss : 0.9332065582275391
Train Epoch: 2 [18880/21756 (87%)]	Loss: 0.198260, iou: 0.659021
Cross_entropy loss: 0.198259636759758, mixed_loss : 0.9516170024871826
Train Epoch: 2 [19200/21756 (88%)]	Loss: 0.285607, iou: 0.530139
Cross_entropy loss: 0.2856072187423706, mixed_loss : 1.0786027908325195
Train Epoch: 2 [19520/21756 (90%)]	Loss: 0.194379, iou: 0.702437
Cross_entropy loss: 0.19437861442565918, mixed_loss : 0.9708961248397827
Train Epoch: 2 [19840/21756 (91%)]	Loss: 0.194695, iou: 0.677505
Cross_entropy loss: 0.19469453394412994, mixed_loss : 0.874097466468811
Train Epoch: 2 [20160/21756 (93%)]	Loss: 0.244232, iou: 0.590048
Cross_entropy loss: 0.24423235654830933, mixed_loss : 0.8760007619857788
Train Epoch: 2 [20480/21756 (94%)]	Loss: 0.225240, iou: 0.627343
Cross_entropy loss: 0.22524036467075348, mixed_loss : 0.9079861044883728
Train Epoch: 2 [20800/21756 (96%)]	Loss: 0.225816, iou: 0.648532
Cross_entropy loss: 0.22581639885902405, mixed_loss : 0.8714104890823364
Train Epoch: 2 [21120/21756 (97%)]	Loss: 0.235088, iou: 0.607331
Cross_entropy loss: 0.23508776724338531, mixed_loss : 0.8563136458396912
Train Epoch: 2 [21440/21756 (99%)]	Loss: 0.182316, iou: 0.720261
Cross_entropy loss: 0.18231594562530518, mixed_loss : 0.7741765975952148
train: iou: 0.632736, bce: 0.079287, dice: 0.367264, loss: 0.223276
Validation: [0/2417 (0%)]	Loss: 0.174966, iou: 0.702644
Validation: [640/2417 (26%)]	Loss: 0.155588, iou: 0.749461
Validation: [1280/2417 (53%)]	Loss: 0.206079, iou: 0.651999
Validation: [1920/2417 (79%)]	Loss: 0.186754, iou: 0.687071
val: iou: 0.703283, bce: 0.060712, dice: 0.296717, loss: 0.178715

Get a new best test iou:0.70
Save new ADMM trained model!!
Condition 1
[0]
Condition 2
[1]

epoch:  3
k = 3
condition not satisfied
condition not satisfied
Train Epoch: 3 [0/21756 (0%)]	Loss: 0.288087, iou: 0.591555
Cross_entropy loss: 0.2880873680114746, mixed_loss : 0.888568103313446
Train Epoch: 3 [320/21756 (1%)]	Loss: 0.192870, iou: 0.665238
Cross_entropy loss: 0.1928701102733612, mixed_loss : 0.9343410730361938
Train Epoch: 3 [640/21756 (3%)]	Loss: 0.208304, iou: 0.652084
Cross_entropy loss: 0.20830358564853668, mixed_loss : 0.9210420250892639
Train Epoch: 3 [960/21756 (4%)]	Loss: 0.183306, iou: 0.706141
Cross_entropy loss: 0.18330636620521545, mixed_loss : 0.6841506958007812
Train Epoch: 3 [1280/21756 (6%)]	Loss: 0.165903, iou: 0.725130
Cross_entropy loss: 0.16590340435504913, mixed_loss : 0.5766310095787048
Train Epoch: 3 [1600/21756 (7%)]	Loss: 0.155611, iou: 0.747321
Cross_entropy loss: 0.15561141073703766, mixed_loss : 0.5702525973320007
Train Epoch: 3 [1920/21756 (9%)]	Loss: 0.213213, iou: 0.651993
Cross_entropy loss: 0.21321320533752441, mixed_loss : 0.663989782333374
Train Epoch: 3 [2240/21756 (10%)]	Loss: 0.192896, iou: 0.679044
Cross_entropy loss: 0.19289621710777283, mixed_loss : 0.6472477316856384
Train Epoch: 3 [2560/21756 (12%)]	Loss: 0.247972, iou: 0.616576
Cross_entropy loss: 0.24797211587429047, mixed_loss : 0.7055291533470154
Train Epoch: 3 [2880/21756 (13%)]	Loss: 0.255048, iou: 0.586311
Cross_entropy loss: 0.25504812598228455, mixed_loss : 0.7172761559486389
Train Epoch: 3 [3200/21756 (15%)]	Loss: 0.234217, iou: 0.642152
Cross_entropy loss: 0.2342168688774109, mixed_loss : 0.6690449714660645
Train Epoch: 3 [3520/21756 (16%)]	Loss: 0.234813, iou: 0.643029
Cross_entropy loss: 0.23481330275535583, mixed_loss : 0.6531098484992981
Train Epoch: 3 [3840/21756 (18%)]	Loss: 0.270926, iou: 0.548619
Cross_entropy loss: 0.2709256410598755, mixed_loss : 0.6923194527626038
Train Epoch: 3 [4160/21756 (19%)]	Loss: 0.220343, iou: 0.649819
Cross_entropy loss: 0.2203434407711029, mixed_loss : 0.707772970199585
Train Epoch: 3 [4480/21756 (21%)]	Loss: 0.157073, iou: 0.732115
Cross_entropy loss: 0.1570732444524765, mixed_loss : 0.6783025860786438
Train Epoch: 3 [4800/21756 (22%)]	Loss: 0.189661, iou: 0.694751
Cross_entropy loss: 0.18966111540794373, mixed_loss : 0.7182946801185608
Train Epoch: 3 [5120/21756 (24%)]	Loss: 0.158515, iou: 0.741943
Cross_entropy loss: 0.1585153490304947, mixed_loss : 0.6670250296592712
Train Epoch: 3 [5440/21756 (25%)]	Loss: 0.144671, iou: 0.760831
Cross_entropy loss: 0.14467069506645203, mixed_loss : 0.6232293248176575
Train Epoch: 3 [5760/21756 (26%)]	Loss: 0.315363, iou: 0.499779
Cross_entropy loss: 0.3153630495071411, mixed_loss : 0.8066667318344116
Train Epoch: 3 [6080/21756 (28%)]	Loss: 0.218394, iou: 0.619848
Cross_entropy loss: 0.21839436888694763, mixed_loss : 0.7361406087875366
Train Epoch: 3 [6400/21756 (29%)]	Loss: 0.206437, iou: 0.648706
Cross_entropy loss: 0.2064369171857834, mixed_loss : 0.6745107173919678
Train Epoch: 3 [6720/21756 (31%)]	Loss: 0.190651, iou: 0.690205
Cross_entropy loss: 0.19065088033676147, mixed_loss : 0.6142059564590454
Train Epoch: 3 [7040/21756 (32%)]	Loss: 0.211891, iou: 0.665694
Cross_entropy loss: 0.2118912786245346, mixed_loss : 0.6018368601799011
Train Epoch: 3 [7360/21756 (34%)]	Loss: 0.169362, iou: 0.714388
Cross_entropy loss: 0.1693621128797531, mixed_loss : 0.5410839319229126
